id,name,legal_name,trading_name,iata_code,icao_code,prefix,callsign,fleet_size,destinations_count,logo_url,wikipedia_url,website_url,hubs,alliance,employees,headquarters,founded,status_bucket,country_code,key_personnel,detailed_destinations
2062,Bookajet,NULL,NULL,,,,,0,0,,,,,,,Europe,,defunct,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5402,Bop Air,NULL,NULL,,,,,,,,,,,,,Africa,,active,ZA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4926,BoraJet,NULL,NULL,,,,,,,,,,,,,Other,,active,TR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3537,Boskym Udara,NULL,NULL,,,,,,,,,,,,,Asia,,active,MY,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
391,Bosnian Wand Airlines (BWA),NULL,NULL,,,,,,,,,,,,,Other,,active,BA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4927,Bosphorus Airways,NULL,NULL,,,,,,,,,,,,,Other,,active,TR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4928,Bosphorus European Airways,NULL,NULL,,,,,,,,,,,,,Other,,active,TR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1960,Bouloc Skydive,NULL,NULL,,,,,1,,,,,,,,Europe,,active,FR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2349,Bouraq Indonesia Airlines,NULL,NULL,,,,,,,,,,,,,Asia,,active,ID,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2840,Bourtuqalieh Air,NULL,NULL,,,,,,,,,,,,,Asia,,active,JO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1122,Boutique Air,NULL,NULL,4B,BTQ,N,BOUTIQUE,14,4,https://images.planefinder.net/api/logo/BTQ/w/256,https://en.wikipedia.org/wiki/Boutique_Air,www .boutiqueair .com,"Boston , Portland",,,Asia,2007 ( 2007 ); 2014 ( 2014 ),active,CN,Ivan Ivanovich Sukhomlin (General Director); Brian Kondrad (VP),Boston (BOS) — Boston Logan International Airport; Massena (MSS) — Massena International Airport; Pendleton (PDT) — Eastern Oregon Regional Airport; Portland (PDX) — Portland International Airport; Phoenix (PHX) — Phoenix Sky Harbor International Airport; Prescott (PRC) — Ernest A. Love Field; Show Low (SOW) — Show Low Regional Airport; Muscle Shoals (MSL) — Northwest Alabama Regional Airport; Hawthorne (HHR) — Hawthorne Municipal Airport; Los Angeles (LAX) — Los Angeles International Airport; Merced (MCE) — Merced Municipal Airport; Palm Springs (PSP) — Palm Springs International Airport; Sacramento (SMF) — Sacramento International Airport; Denver (DEN) — Denver International Airport; Telluride (TEX) — Telluride Regional Airport; Pensacola (PNS) — Pensacola International Airport; Atlanta (ATL) — Hartsfield–Jackson Atlanta International Airport; Chicago (ORD) — Chicago-O'Hare International Airport; Dodge City (DDC) — Dodge City Regional Airport; New Orleans (MSY) — Louis Armstrong New Orleans International Airport; Baltimore (BWI) — Baltimore/Washington International Airport; Ironwood (IWD) — Gogebic-Iron County Airport; Sault Ste Marie (CIU) — Chippewa County International Airport; Minneapolis (MSP) — Minneapolis/St Paul International Airport; Greenville (GLH) — Mid Delta Regional Airport; St. Louis (STL) — St. Louis Lambert International Airport; Chadron (CDR) — Chadron Municipal Airport; McCook (MCK) — McCook Ben Nelson Regional Airport; Albuquerque (ABQ) — Albuquerque International Sunport; Los Alamos (LAM) — Los Alamos County Airport; Albany (ALB) — Albany International Airport; Las Vegas (LAS) — McCarran International Airport; Redmond / Bend (RDM) — Roberts Field; Altoona (AOO) — Altoona–Blair County Airport; Johnstown (JST) — Johnstown–Cambria County Airport; Pittsburgh (PIT) — Pittsburgh International Airport; Rapid City (RAP) — Rapid City Regional Airport; Jackson (MKL) — McKellar–Sipes Regional Airport; Nashville (BNA) — Nashville International Airport; El Paso (ELP) — El Paso International Airport; Houston (IAH) — George Bush Intercontinental Airport; Victoria (VCT) — Victoria Regional Airport; Moab (CNY) — Canyonlands Field; Salt Lake City (SLC) — Salt Lake City International Airport; Vernal (VEL) — Vernal Regional Airport; Washington (IAD) — Washington Dulles International Airport; Norfolk / Virginia Beach (ORF) — Norfolk International Airport
967,Boutique Aviation Switzerland,NULL,NULL,,,,,,,,,,,,,Europe,,active,CH,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1232,BP Exploration Company (Colombia) Ltd.,NULL,NULL,,,,,,,,,,,,,Americas,,active,CO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5286,BQB Lineas Aereas,NULL,NULL,,,,,,,,,,,,,Other,,active,UY,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1123,BRA Braathens Regional Airways,NULL,NULL,DC,BRX,SE,BRAATHENS,0,0,https://images.planefinder.net/api/logo/BRX/w/256,http://en.wikipedia.org/wiki/Braathens_Regional,www .flygbra .se,Stockholm Arlanda Airport,,,Asia,1976 ( 1976 ) (as Golden Air ),active,CN,,
584,BRA Transportes Aéreos,NULL,NULL,,,,,,,,,,,,,Americas,,active,BR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3743,Braathens,NULL,NULL,,,,,,,,,,,,,Europe,,defunct,NO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4528,Braathens,NULL,NULL,,,,,,,,,,,,,Europe,,active,SE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1124,Braathens International Airways,NULL,NULL,TT,BIX,SE,SUN TRIP,0,0,https://images.planefinder.net/api/logo/BIX/w/256,https://en.wikipedia.org/wiki/Braathens_International_Airways,,,,,Asia,2022; 2023,active,CN,,"Denmark: Aalborg (AAL) — Aalborg Airport; Finland: Helsinki (HEL) — Helsinki Airport; Norway: Ålesund (AES) — Ålesund Airport, Vigra; Sweden: Åre Östersund (OSD) — Åre Östersund Airport; Croatia: Split (SPU) — Split Airport; Cyprus: Larnaca (LCA) — Larnaca International Airport; Greece: Preveza (PVK) — Aktion National Airport; Egypt: Hurghada (HRG) — Hurghada International Airport; Portugal: Funchal (FNC) — Madeira Airport; Spain: Gran Canaria (LPA) — Gran Canaria Airport; Tunisia: Enfidha (NBE) — Enfidha-Hammamet International Airport; Turkey: Antalya (AYT) — Antalya Airport"
4529,Braathens Malmö Aviation,NULL,NULL,,,,,,,,,,,,,Europe,,active,SE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4353,Braathens Regional Airlines,NULL,NULL,TF,SCW,SE,SCANWING,0,0,https://images.planefinder.net/api/logo/SCW/w/256,https://en.wikipedia.org/wiki/Braathens_Regional_Airlines,flygbra .se,,,400,Asia,2016 ( 2016 ),active,SA,"Ulrika Matsgård, CEO",
4530,Braathens Regional Airways,NULL,NULL,,,,,17,,,,,,,,Europe,,active,SE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4531,Braathens Regional Aviation,NULL,NULL,,,,,,,,,,,,,Europe,,active,SE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3744,Braathens S.A.F.E.,NULL,NULL,,,,,,,,,,,,,Europe,,defunct,NO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3062,Brac Express,NULL,NULL,,,,,,,,,,,,,Americas,,active,KY,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
852,Bradley Air Services,NULL,NULL,,,,,,,,,,,,,Americas,,active,CA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
585,Brascoota,NULL,NULL,,,,,,,,,,,,,Americas,,active,BR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
586,Brasmex,NULL,NULL,,,,,,,,,,,,,Americas,,active,BR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
587,Braspress Air Cargo,NULL,NULL,,,,,2,,,,,,,,Americas,,active,BR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
588,Brava Linhas Aéreas,NULL,NULL,,,,,,,,,,,,,Americas,,active,BR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2088,Bravo Air,NULL,NULL,,,,,,,,,,,,,Asia,,active,GE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
880,Bravo Air Congo,NULL,NULL,,,,,,,,,,,,,Africa,,active,CD,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1733,Bravo Airlines,NULL,NULL,,,,,,,,,,,,,Europe,,active,ES,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5038,Bravo Airways,NULL,NULL,,,,,1,,,,,,,,Europe,,active,UA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1125,Brazilian Air Force,NULL,NULL,-,BRS,PP/PT,LUPUS,15,0,https://images.planefinder.net/api/logo/AYY/w/256,https://en.wikipedia.org/wiki/Aeronaves_TSM,www.aeronavestsm.com,,,,Asia,20 January 1941 ( 1941-01-20 ),active,CN,Viktor Peters (CEO); Sergey Ivanovich Sumbayev (General Director); Marwan Traboulsi (CEO); Guillaume Faury (CEO); René Obermann (chairman),
3317,Breeze Airways,NULL,NULL,MX,MXY,N,MOXY,65,86,https://images.planefinder.net/api/logo/MXY/w/256,https://en.wikipedia.org/wiki/Breeze_Airways,flybreeze.com,Akron/Canton ; Charleston (SC) ; Fort Myers ; Hartford ; New Orleans ; Norfolk ; Orlando ; Providence ; Provo ; Raleigh/Durham ; Tampa ; Vero Beach,,,Europe,"July 31, 2018 ( 2018-07-31 ) as Moxy Airways; May 27, 2021 ( 2021-05-27 ) as Breeze Airways",active,MT,David Neeleman (founder & CEO),"The Bahamas: Nassau (NAS) — Lynden Pindling International Airport; Costa Rica: San José (SJO) — Juan Santamaría International Airport; Dominican Republic: Punta Cana (PUJ) — Punta Cana International Airport; Jamaica: Montego Bay (MBJ) — Sangster International Airport; Mexico: Cancún (CUN) — Cancún International Airport; United States Virgin Islands: St. Thomas (STT) — Cyril E. King Airport; United States ( Alabama ): Birmingham (BHM) — Birmingham–Shuttlesworth International Airport; Huntsville: Huntsville International Airport — July 15, 2021; Mobile: Mobile International Airport — April 10, 2024; United States ( Arizona ): Phoenix (PHX) — Phoenix Sky Harbor International Airport; United States ( Arkansas ): Fayetteville / Bentonville (XNA) — Northwest Arkansas National Airport; United States ( California ): Burbank (BUR) — Hollywood Burbank Airport; Eureka / Arcata: Arcata–Eureka Airport — March 12, 2026; Los Angeles: Los Angeles International Airport — November 2, 2022; San Bernardino: San Bernardino International Airport — August 4, 2022; San Diego: San Diego International Airport — April 30, 2024; San Francisco: San Francisco International Airport — May 25, 2022; Santa Ana: John Wayne Airport — February 16, 2023; United States ( Colorado ): Denver (DEN) — Denver International Airport; Grand Junction: Grand Junction Regional Airport — February 6, 2024; Montrose: Montrose Regional Airport — December 21, 2024; United States ( Connecticut ): Hartford (BDL) — Bradley International Airport; New Haven: Tweed New Haven Airport — December 10, 2024; United States ( District of Columbia ): Washington, D.C. (IAD) — Dulles International Airport; United States ( Florida ): Daytona Beach (DAB) — Daytona Beach International Airport; Fort Lauderdale: Fort Lauderdale–Hollywood International Airport — November 5, 2025; Fort Myers: Southwest Florida International Airport — June 11, 2022; Jacksonville: Jacksonville International Airport — May 19, 2022; Key West: Key West International Airport — June 12, 2025; Orlando: Orlando International Airport — June 23, 2022; Pensacola: Pensacola International Airport — June 28, 2024; Sarasota: Sarasota–Bradenton International Airport — June 4, 2022; Tallahassee: Tallahassee International Airport — July 2, 2026; Tampa: Tampa International Airport — May 27, 2021; Vero Beach: Vero Beach Regional Airport — February 2, 2023; West Palm Beach: Palm Beach International Airport — February 19, 2022; United States ( Georgia ): Savannah (SAV) — Savannah/Hilton Head International Airport; United States ( Idaho ): Twin Falls (TWF) — Magic Valley Regional Airport; United States ( Illinois ): Springfield (SPI) — Abraham Lincoln Capital Airport; United States ( Indiana ): Evansville (EVV) — Evansville Regional Airport; South Bend: South Bend International Airport — November 7, 2024; United States ( Kentucky ): Louisville (SDF) — Louisville International Airport; United States ( Louisiana ): New Orleans (MSY) — Louis Armstrong New Orleans International Airport; United States ( Maine ): Bangor (BGR) — Bangor International Airport; Portland: Portland International Jetport — May 17, 2023; United States ( Maryland ): Salisbury (SBY) — Salisbury Regional Airport; United States ( Michigan ): Lansing (LAN) — Capital Region International Airport; United States ( Mississippi ): Gulfport / Biloxi (GPT) — Gulfport–Biloxi International Airport; United States ( Nebraska ): Lincoln (LNK) — Lincoln Airport; United States ( Nevada ): Las Vegas (LAS) — Harry Reid International Airport; United States ( New Hampshire ): Manchester (MHT) — Manchester–Boston Regional Airport; Portsmouth: Portsmouth International Airport at Pease — October 9, 2024; United States ( New Jersey ): Atlantic City (ACY) — Atlantic City International Airport; Newark: Newark Liberty International Airport — November 14, 2024; United States ( New York ): Albany (ALB) — Albany International Airport; Islip: Long Island MacArthur Airport — February 17, 2022; Newburgh: Stewart International Airport — February 14, 2024; Ogdensburg: Ogdensburg International Airport — September 27, 2024; Plattsburgh: Plattsburgh International Airport — November 28, 2023; Rochester: Greater Rochester International Airport — May 8, 2025; Syracuse: Syracuse Hancock International Airport — June 10, 2022; White Plains: Westchester County Airport — June 28, 2022; United States ( North Carolina ): Greensboro (GSO) — Piedmont Triad International Airport; New Bern: Coastal Carolina Regional Airport — May 24, 2024; Raleigh / Durham: Raleigh–Durham International Airport — February 16, 2023; Wilmington: Wilmington International Airport — February 13, 2025; United States ( Ohio ): Akron / Canton (CAK) — Akron–Canton Airport; Cincinnati / Covington: Cincinnati/Northern Kentucky International Airport — February 8, 2023; Columbus: John Glenn Columbus International Airport — July 3, 2021; Tulsa: Tulsa International Airport — June 4, 2021; United States ( Oregon ): Redmond / Bend (RDM) — Roberts Field; United States ( Pennsylvania ): Erie (ERI) — Erie International Airport; Lancaster: Lancaster Airport — October 8, 2024; Pittsburgh: Pittsburgh International Airport — July 8, 2021; Wilkes-Barre / Scranton: Wilkes-Barre/Scranton International Airport — January 30, 2024; United States ( Rhode Island ): Providence (PVD) — Rhode Island T. F. Green International Airport; United States ( South Carolina ): Charleston (CHS) — Charleston International Airport; Greenville / Spartanburg: Greenville–Spartanburg International Airport — May 3, 2024; Myrtle Beach: Myrtle Beach International Airport — February 15, 2024; United States ( Tennessee ): Bristol (TRI) — Tri-Cities Regional Airport; Memphis: Memphis International Airport — May 7, 2025; Nashville: Nashville International Airport — May 26, 2022; United States ( Texas ): Brownsville / South Padre Island (BRO) — Brownsville/South Padre Island International Airport; Dallas / Fort Worth: Dallas Fort Worth International Airport — June 7, 2024; San Antonio: San Antonio International Airport — July 15, 2021 ; May 7, 2026; United States ( Utah ): Ogden (OGD) — Ogden–Hinckley Airport; Provo: Provo Municipal Airport — August 4, 2022; United States ( Vermont ): Burlington (BTV) — Patrick Leahy Burlington International Airport; United States ( Virginia ): Norfolk (ORF) — Norfolk International Airport; Richmond: Richmond International Airport — July 8, 2021; United States ( West Virginia ): Charleston (CRW) — Yeager Airport; United States ( Wisconsin ): Madison (MSN) — Dane County Regional Airport"
1961,Bretagne Air Services,NULL,NULL,,,,,,,,,,,,,Europe,,active,FR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3370,Bridges Air Cargo,NULL,NULL,,,,,1,,,,,,,,Europe,,active,MT,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
481,Bright Flight,NULL,NULL,,,,,,,,,,,,,Europe,,defunct,BG,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
307,Brindabella Airlines,NULL,NULL,,,,,,,,,,,,,Oceania,,active,AU,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4456,Bristol Air Ltd,NULL,NULL,,,,,,,,,,,,,Asia,,active,SA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1126,Bristow Group,NULL,NULL,L9,BTZ,N,BRISTOW,0,0,https://images.planefinder.net/api/logo/BTZ/w/256,http://en.wikipedia.org/wiki/Bristow_Helicopters,bristowgroup .com,,,,Asia,1955,active,CN,Chris Bradshaw (CEO),
1127,Bristow Helicopters,NULL,NULL,UH,BHL,G,BRISTOW,44,8,https://images.planefinder.net/api/logo/BHL/w/256,http://en.wikipedia.org/wiki/Bristow_Helicopters,bristowgroup .com,,,,Asia,1955,active,CN,Chris Bradshaw (CEO),
2021,Bristow Helicopters,NULL,NULL,UH,BSH,G,BRISTOW,0,0,https://images.planefinder.net/api/logo/BHL/w/256,https://en.wikipedia.org/wiki/Bristow_Helicopters,bristowgroup.com,,,,Europe,1955,active,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3538,Bristow Helicopters Malaysia,NULL,NULL,,,,,,,,,,,,,Asia,,active,MY,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3617,Bristow Helicopters Nigeria,NULL,NULL,,,,,1,,,,,,,,Africa,,active,NG,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3778,Bristow Norway AS,NULL,NULL,,,,2026-05-25,,,2026-05-25,Norwegian AOC Registry,,,,,Europe,CHC Group,active,NO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1962,Brit Air,NULL,NULL,,,,,,,,,,,,,Europe,,active,FR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2054,Britannia Airways,NULL,NULL,,,,,0,0,,,,,,,Europe,,defunct,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4532,Britannia Airways,NULL,NULL,,,,,,,,,,,,,Europe,,active,SE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2075,British Aerospace Corporate Air Travel,NULL,NULL,,,,,0,0,,,,,,,Europe,,defunct,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2076,British Air Ferries,NULL,NULL,,,,,0,0,,,,,,,Europe,,defunct,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2037,British Airtours,NULL,NULL,,,,,0,0,,,,,,,Europe,,defunct,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2009,British Airways,NULL,NULL,BA,BAW,G,SPEEDBIRD,0,0,https://images.planefinder.net/api/logo/BAW/w/256,https://en.wikipedia.org/wiki/British_Airways,britishairways.com,London–Gatwick ; London–Heathrow,Oneworld,"40,521 (2024)",Europe,31 March 1974 ( 1974-03-31 ),active,GB,Sean Doyle (chairman & CEO); Sean Doyle (chairman & CEO),"London, United Kingdom (LHR); New York, United States (JFK); Los Angeles, United States (LAX); Chicago, United States (ORD); Miami, United States (MIA); Dallas, United States (DFW); San Francisco, United States (SFO); Washington, United States (IAD); Toronto, Canada (YYZ); Vancouver, Canada (YVR); Hong Kong, China (HKG); Singapore, Singapore (SIN); Dubai, United Arab Emirates (DXB); Johannesburg, South Africa (JNB); Cape Town, South Africa (CPT); Sao Paulo, Brazil (GRU); Rio de Janeiro, Brazil (GIG); Paris, France (CDG); Madrid, Spain (MAD); Rome, Italy (FCO)"
1128,British Airways,NULL,NULL,BA,BAW,G,SPEEDBIRD,253,211,https://images.planefinder.net/api/logo/BAW/w/256,http://en.wikipedia.org/wiki/British_Airways,britishairways .com,London–Gatwick ; London–Heathrow,Oneworld,"40,521 (2024)",Asia,31 March 1974 ( 1974-03-31 ),active,CN,Sean Doyle (chairman & CEO); Sean Doyle (chairman & CEO),"London, United Kingdom (LHR); New York, United States (JFK); Los Angeles, United States (LAX); Chicago, United States (ORD); Miami, United States (MIA); Dallas, United States (DFW); San Francisco, United States (SFO); Washington, United States (IAD); Toronto, Canada (YYZ); Vancouver, Canada (YVR); Hong Kong, China (HKG); Singapore, Singapore (SIN); Dubai, United Arab Emirates (DXB); Johannesburg, South Africa (JNB); Cape Town, South Africa (CPT); Sao Paulo, Brazil (GRU); Rio de Janeiro, Brazil (GIG); Paris, France (CDG); Madrid, Spain (MAD); Rome, Italy (FCO)"
20,British Airways,NULL,NULL,BA,BAW,G,SPEEDBIRD,253,211,https://cdn.brandfetch.io/iddDlYtNsj/w/512/h/512/fallback/lettermark/logo.png?c=1ax1779761177213bfumLaCV7mUDTxqbjp,https://en.wikipedia.org/wiki/British_Airways,britishairways.com,London–Gatwick ; London–Heathrow,Oneworld,"40,521 (2024)","Waterside ; London, England",31 March 1974 ( 1974-03-31 ),active,GLOBAL,Sean Doyle (chairman & CEO); Sean Doyle (chairman & CEO),"London, United Kingdom (LHR); New York, United States (JFK); Los Angeles, United States (LAX); Chicago, United States (ORD); Miami, United States (MIA); Dallas, United States (DFW); San Francisco, United States (SFO); Washington, United States (IAD); Toronto, Canada (YYZ); Vancouver, Canada (YVR); Hong Kong, China (HKG); Singapore, Singapore (SIN); Dubai, United Arab Emirates (DXB); Johannesburg, South Africa (JNB); Cape Town, South Africa (CPT); Sao Paulo, Brazil (GRU); Rio de Janeiro, Brazil (GIG); Paris, France (CDG); Madrid, Spain (MAD); Rome, Italy (FCO)"
2036,British European Airways (BEA),NULL,NULL,,,,,0,0,,,,,,,Europe,,defunct,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3371,British Jet,NULL,NULL,,,,,,,,,,,,,Europe,,active,MT,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
853,Broco Airlines,NULL,NULL,,,,,1,,,,,,,,Americas,,active,CA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
854,Brooker Wheaton Aviation,NULL,NULL,,,,,,,,,,,,,Americas,,active,CA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
